age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income,altersgruppe,income_per_hour,capital_income_per_hour
40,3,3,9,0,3,5,1,0,0,0,24,1,1,Experienced,0.0,0.0
36,3,3,9,0,0,0,1,1,0,0,50,1,1,Middle-aged,0.0,0.0
33,5,3,9,0,13,0,1,1,0,0,65,1,0,Middle-aged,0.0,0.0
23,3,3,9,1,0,1,1,0,0,0,50,1,0,Young,0.0,0.0
51,1,3,9,0,2,0,1,1,4386,0,40,1,1,Experienced,2.108653846153846,2.108653846153846
31,3,3,9,1,11,2,1,1,0,0,48,1,0,Middle-aged,0.0,0.0
28,1,3,9,2,0,1,1,0,5721,0,40,1,0,Middle-aged,2.7504807692307693,2.7504807692307693
26,5,0,13,2,11,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
32,3,0,13,2,10,1,0,1,0,0,60,1,1,Middle-aged,0.0,0.0
43,3,0,13,1,9,1,1,1,0,0,45,1,1,Experienced,0.0,0.0
19,3,3,9,1,7,1,1,0,0,0,50,1,0,Young,0.0,0.0
46,3,5,7,2,5,4,0,0,0,0,40,1,0,Experienced,0.0,0.0
49,1,2,16,0,9,0,1,1,0,0,45,1,1,Experienced,0.0,0.0
31,3,5,6,1,7,1,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
45,3,0,13,0,3,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
41,3,5,3,0,4,0,1,1,0,0,40,0,0,Experienced,0.0,0.0
22,3,1,10,1,7,3,1,0,0,0,15,1,0,Young,0.0,0.0
46,3,4,15,2,9,1,1,1,0,0,50,1,1,Experienced,0.0,0.0
44,5,1,10,0,2,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
25,3,3,9,0,6,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
30,3,0,13,1,3,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
54,3,0,13,0,3,0,1,1,0,0,60,1,1,Experienced,0.0,0.0
34,3,0,13,0,2,0,1,1,0,0,45,1,1,Middle-aged,0.0,0.0
34,7,3,9,1,14,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
21,3,1,11,1,3,3,1,0,2174,0,60,1,0,Young,0.6967948717948718,0.6967948717948718
27,3,0,13,1,9,1,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
29,3,1,10,1,2,3,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
60,4,1,10,0,3,0,1,1,0,0,40,1,1,Senior,0.0,0.0
36,5,4,14,0,4,0,1,1,0,0,70,1,0,Middle-aged,0.0,0.0
27,3,4,14,1,11,3,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
57,5,1,10,0,7,0,1,1,0,0,48,1,0,Experienced,0.0,0.0
63,3,1,10,2,2,4,1,1,0,0,22,1,0,Senior,0.0,0.0
29,3,0,13,0,10,0,1,1,0,0,40,1,1,Middle-aged,0.0,0.0
34,3,0,13,0,3,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
27,3,3,9,1,7,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
31,3,1,11,2,12,4,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
31,3,0,13,0,2,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
55,3,1,10,2,0,4,1,0,4650,0,20,1,0,Experienced,4.471153846153846,4.471153846153846
20,3,3,9,1,11,2,0,0,0,0,35,1,0,Young,0.0,0.0
44,5,3,9,0,4,0,1,1,15024,0,60,1,1,Experienced,4.815384615384615,4.815384615384615
35,3,5,7,2,13,1,1,1,0,0,50,1,0,Middle-aged,0.0,0.0
41,1,1,10,2,3,1,1,0,0,0,40,1,0,Experienced,0.0,0.0
38,3,1,10,2,3,3,0,0,0,0,40,1,0,Middle-aged,0.0,0.0
21,3,1,10,1,6,3,1,1,0,0,40,0,0,Young,0.0,0.0
64,6,0,13,0,2,0,1,1,0,0,45,1,1,Senior,0.0,0.0
31,3,1,10,0,3,0,1,1,0,0,50,0,1,Middle-aged,0.0,0.0
42,5,1,12,0,13,0,1,1,0,0,50,1,0,Experienced,0.0,0.0
35,3,1,12,0,7,5,1,0,0,0,35,1,1,Middle-aged,0.0,0.0
36,0,1,10,2,3,4,0,0,0,0,40,1,1,Middle-aged,0.0,0.0
23,3,5,8,1,6,2,1,1,0,0,30,0,0,Young,0.0,0.0
20,3,1,10,1,0,3,1,1,0,0,14,1,0,Young,0.0,0.0
26,1,0,13,1,9,1,0,0,0,0,40,1,0,Middle-aged,0.0,0.0
40,3,1,12,2,7,1,1,0,0,0,40,1,0,Experienced,0.0,0.0
19,3,5,7,1,5,3,1,1,0,0,24,1,0,Young,0.0,0.0
33,3,3,9,1,6,1,0,0,0,0,40,1,0,Middle-aged,0.0,0.0
45,0,1,12,1,0,1,1,1,0,0,40,0,0,Experienced,0.0,0.0
41,3,3,9,0,9,0,1,1,7688,0,43,1,1,Experienced,3.4382826475849733,3.4382826475849733
29,3,3,9,0,7,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
46,1,4,14,0,9,5,1,0,0,0,45,1,1,Experienced,0.0,0.0
48,3,1,12,0,13,0,1,1,0,0,45,1,0,Experienced,0.0,0.0
38,3,3,9,0,11,0,1,1,0,0,45,1,0,Middle-aged,0.0,0.0
29,3,1,10,1,0,3,0,0,0,0,40,1,0,Middle-aged,0.0,0.0
35,3,3,9,0,2,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
59,1,0,13,0,10,0,0,1,0,0,30,1,0,Experienced,0.0,0.0
27,3,3,9,0,7,3,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
43,3,1,10,0,5,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
70,3,0,13,0,3,0,1,1,0,0,20,0,0,Senior,0.0,0.0
30,3,3,9,1,6,3,1,1,0,0,45,1,0,Middle-aged,0.0,0.0
24,3,1,10,0,13,0,1,1,0,0,40,1,1,Young,0.0,0.0
76,1,3,9,0,10,0,1,1,0,0,15,1,0,Senior,0.0,0.0
25,3,3,9,2,2,3,1,1,0,0,40,0,0,Middle-aged,0.0,0.0
39,3,1,12,1,7,3,1,0,0,0,56,1,0,Middle-aged,0.0,0.0
36,1,0,13,2,9,4,0,0,0,0,40,1,0,Middle-aged,0.0,0.0
23,3,5,8,1,6,3,1,0,0,0,40,1,0,Young,0.0,0.0
60,3,5,4,2,6,4,1,0,0,0,40,1,0,Senior,0.0,0.0
20,7,1,10,1,14,3,0,1,0,0,30,1,0,Young,0.0,0.0
20,3,1,10,1,11,1,1,0,0,0,40,1,0,Young,0.0,0.0
22,0,3,9,1,0,3,1,1,0,0,40,1,0,Young,0.0,0.0
24,3,0,13,1,9,3,1,0,0,0,20,1,0,Young,0.0,0.0
41,3,3,9,0,2,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
35,3,1,10,0,2,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
23,3,5,3,1,5,1,1,1,0,0,55,0,0,Young,0.0,0.0
17,3,5,7,1,5,3,1,1,0,0,16,1,0,Young,0.0,0.0
43,3,3,9,1,0,4,1,0,0,0,40,1,0,Experienced,0.0,0.0
30,3,4,15,1,9,3,0,0,0,0,40,0,0,Middle-aged,0.0,0.0
38,0,1,10,2,0,1,1,1,0,0,40,1,1,Middle-aged,0.0,0.0
54,5,3,9,0,7,0,0,1,0,0,45,1,0,Experienced,0.0,0.0
39,3,3,9,1,6,1,0,0,0,0,52,1,0,Middle-aged,0.0,0.0
61,1,5,4,0,0,0,1,1,2885,0,40,1,0,Senior,1.3870192307692308,1.3870192307692308
24,7,1,11,0,14,5,0,0,0,0,35,1,0,Young,0.0,0.0
22,3,0,13,1,3,3,1,1,0,0,40,1,0,Young,0.0,0.0
34,3,3,9,0,7,0,1,1,0,0,40,1,1,Middle-aged,0.0,0.0
18,3,5,6,1,8,3,0,0,0,0,20,1,0,Young,0.0,0.0
20,3,3,9,1,2,3,1,1,0,0,25,1,0,Young,0.0,0.0
53,0,3,9,2,12,4,1,1,0,0,40,1,0,Experienced,0.0,0.0
32,3,1,10,1,0,1,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
68,5,1,10,0,7,0,1,1,0,0,30,1,0,Senior,0.0,0.0
28,3,1,10,2,7,4,1,0,0,0,15,1,0,Middle-aged,0.0,0.0
28,3,1,10,0,13,0,1,1,0,0,40,0,0,Middle-aged,0.0,0.0
54,3,1,10,0,9,0,0,1,0,0,56,0,1,Experienced,0.0,0.0
21,7,1,10,1,14,3,1,1,0,0,48,1,0,Young,0.0,0.0
52,3,0,13,2,3,4,1,0,0,0,40,0,0,Experienced,0.0,0.0
25,3,1,10,0,2,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
30,3,4,14,0,9,0,0,1,0,0,50,0,1,Middle-aged,0.0,0.0
33,3,1,10,1,7,1,1,1,0,0,32,1,0,Middle-aged,0.0,0.0
49,3,0,13,1,12,4,0,0,0,0,40,0,0,Experienced,0.0,0.0
58,3,5,4,3,7,1,0,0,0,0,30,1,0,Experienced,0.0,0.0
45,3,1,11,0,9,0,1,1,0,0,24,1,1,Experienced,0.0,0.0
67,3,5,4,0,13,0,0,1,10566,0,40,1,0,Senior,5.079807692307693,5.079807692307693
42,1,0,13,2,9,1,1,1,0,0,50,0,0,Experienced,0.0,0.0
69,4,3,9,0,7,0,1,1,0,0,40,1,1,Senior,0.0,0.0
61,3,3,9,2,3,1,1,0,0,0,40,1,0,Senior,0.0,0.0
34,3,1,10,0,2,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
28,3,1,10,0,2,0,1,1,0,0,45,1,0,Middle-aged,0.0,0.0
19,3,3,9,1,6,3,1,0,0,0,34,1,0,Young,0.0,0.0
31,5,1,10,0,2,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
32,0,1,10,1,3,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
76,7,4,15,0,14,0,1,1,0,1258,20,1,0,Senior,-1.2096153846153845,-1.2096153846153845
53,3,1,12,1,3,1,1,0,0,0,60,1,0,Experienced,0.0,0.0
46,3,3,9,1,0,4,1,0,0,0,37,1,0,Experienced,0.0,0.0
43,5,5,4,0,4,0,1,1,4508,0,40,0,0,Experienced,2.167307692307692,2.167307692307692
48,7,3,9,0,14,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
59,3,5,4,2,13,1,1,1,0,0,40,1,0,Experienced,0.0,0.0
19,3,1,10,1,11,3,1,0,0,0,38,1,0,Young,0.0,0.0
40,3,1,10,0,6,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
63,4,5,6,0,4,0,1,1,0,0,50,1,0,Senior,0.0,0.0
44,7,1,10,2,14,4,1,0,0,0,10,0,0,Experienced,0.0,0.0
46,3,1,10,2,11,4,1,0,0,0,40,1,0,Experienced,0.0,0.0
22,3,5,6,1,6,4,1,1,0,0,40,1,0,Young,0.0,0.0
57,3,1,10,0,2,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
58,3,3,9,1,7,2,1,1,0,0,25,1,0,Experienced,0.0,0.0
25,7,0,13,1,14,1,0,1,0,0,28,0,0,Middle-aged,0.0,0.0
59,3,1,10,0,13,0,1,1,3103,0,35,1,1,Experienced,1.7049450549450549,1.7049450549450549
36,3,3,9,0,2,0,1,1,0,0,45,1,0,Middle-aged,0.0,0.0
29,3,4,14,0,3,0,1,1,0,0,45,0,0,Middle-aged,0.0,0.0
49,4,0,13,2,9,4,1,1,6497,0,45,1,0,Experienced,2.7764957264957264,2.7764957264957264
42,3,1,12,0,11,0,1,1,0,0,55,1,1,Experienced,0.0,0.0
43,1,1,10,0,13,0,1,1,0,0,17,1,0,Experienced,0.0,0.0
46,3,3,9,0,3,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
43,1,1,10,1,3,1,1,0,0,0,12,1,0,Experienced,0.0,0.0
40,3,1,12,2,13,4,1,0,0,0,40,1,0,Experienced,0.0,0.0
43,3,5,8,0,13,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
48,3,3,9,3,0,1,1,0,0,0,32,1,0,Experienced,0.0,0.0
26,3,3,9,1,5,3,0,1,0,0,28,1,0,Middle-aged,0.0,0.0
30,3,1,11,0,0,5,1,0,0,0,35,1,0,Middle-aged,0.0,0.0
43,3,3,9,2,4,1,0,1,0,0,40,1,0,Experienced,0.0,0.0
53,1,3,9,0,7,0,0,1,0,0,40,1,0,Experienced,0.0,0.0
74,6,1,10,2,11,1,1,1,0,0,16,1,0,Senior,0.0,0.0
64,7,1,10,3,14,4,1,0,0,0,8,1,0,Senior,0.0,0.0
45,3,0,13,0,9,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
32,6,5,3,1,6,3,1,0,0,0,10,1,0,Middle-aged,0.0,0.0
23,7,5,6,1,14,3,0,0,0,0,40,1,0,Young,0.0,0.0
38,3,1,10,0,11,5,1,0,0,0,40,1,1,Middle-aged,0.0,0.0
42,5,0,13,0,11,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
24,1,1,10,1,10,4,0,1,1151,0,40,1,0,Young,0.5533653846153846,0.5533653846153846
63,3,3,9,0,11,0,1,1,0,0,35,1,0,Senior,0.0,0.0
25,1,1,10,1,0,3,0,0,0,0,35,1,0,Middle-aged,0.0,0.0
37,3,1,10,0,2,0,0,1,0,0,40,1,0,Middle-aged,0.0,0.0
28,5,3,9,0,2,0,1,1,0,0,40,0,0,Middle-aged,0.0,0.0
31,3,1,10,0,7,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
44,3,0,13,2,11,4,1,1,0,0,44,1,1,Experienced,0.0,0.0
42,1,4,14,1,9,1,1,0,0,0,40,1,1,Experienced,0.0,0.0
45,3,2,16,2,3,4,1,1,0,0,40,1,1,Experienced,0.0,0.0
52,3,0,13,2,11,1,1,1,0,0,60,1,0,Experienced,0.0,0.0
40,3,0,13,0,3,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
26,3,3,9,1,11,3,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
55,3,0,13,2,2,1,1,1,0,0,40,0,0,Experienced,0.0,0.0
17,3,5,6,1,7,3,1,0,0,0,14,1,0,Young,0.0,0.0
27,3,1,10,0,7,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
71,4,1,10,0,3,0,1,1,20051,0,50,1,1,Senior,7.711923076923077,7.711923076923077
35,3,0,13,0,9,0,1,1,0,0,50,1,0,Middle-aged,0.0,0.0
17,3,5,6,1,7,3,1,1,0,0,16,1,0,Young,0.0,0.0
26,3,3,9,0,13,0,1,1,0,0,52,1,1,Middle-aged,0.0,0.0
22,3,1,10,1,6,1,1,0,0,0,35,1,0,Young,0.0,0.0
51,3,0,13,0,3,0,1,1,0,0,60,1,1,Experienced,0.0,0.0
33,3,1,10,0,2,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
41,1,1,12,0,3,0,0,1,0,0,50,1,1,Experienced,0.0,0.0
50,3,4,14,0,3,0,1,1,0,0,50,1,1,Experienced,0.0,0.0
26,3,3,9,0,0,5,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
21,3,3,9,1,5,1,0,0,0,0,40,1,0,Young,0.0,0.0
53,3,3,9,0,6,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
32,4,3,9,0,3,0,1,1,0,0,40,1,1,Middle-aged,0.0,0.0
19,3,1,10,1,11,3,1,0,0,0,20,1,0,Young,0.0,0.0
22,3,0,13,1,0,3,1,0,0,0,35,1,0,Young,0.0,0.0
58,3,3,9,0,3,0,1,1,15024,0,60,1,1,Experienced,4.815384615384615,4.815384615384615
47,0,0,13,1,3,1,1,1,0,0,60,1,1,Experienced,0.0,0.0
51,4,1,10,0,3,0,1,1,0,0,45,1,1,Experienced,0.0,0.0
42,6,0,13,0,3,0,1,1,0,0,48,1,1,Experienced,0.0,0.0
28,3,0,13,1,3,3,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
29,3,3,9,0,0,5,0,0,0,0,35,0,0,Middle-aged,0.0,0.0
50,3,3,9,0,3,0,1,1,0,0,50,1,1,Experienced,0.0,0.0
22,3,1,10,1,7,1,1,0,0,0,30,1,0,Young,0.0,0.0
47,5,1,10,2,7,1,1,0,0,0,45,1,0,Experienced,0.0,0.0
60,3,1,10,3,11,4,1,0,0,0,27,1,0,Senior,0.0,0.0
46,5,3,9,0,11,3,1,0,7298,0,40,1,1,Experienced,3.5086538461538463,3.5086538461538463
58,4,0,13,0,9,0,1,1,0,0,60,1,1,Experienced,0.0,0.0
62,3,1,10,3,0,1,1,0,0,0,40,1,0,Senior,0.0,0.0
47,3,4,14,0,9,0,1,1,0,0,40,0,1,Experienced,0.0,0.0
59,3,3,9,3,6,1,1,0,0,0,40,1,0,Experienced,0.0,0.0
41,3,3,9,2,7,4,1,0,0,0,40,0,0,Experienced,0.0,0.0
31,3,3,9,0,0,5,1,0,0,0,37,1,0,Middle-aged,0.0,0.0
18,3,3,9,1,0,3,1,0,0,0,40,1,0,Young,0.0,0.0
64,5,3,9,0,2,0,1,1,0,0,50,1,0,Senior,0.0,0.0
51,5,3,9,0,13,0,1,1,0,0,65,1,0,Experienced,0.0,0.0
47,5,0,13,1,11,1,1,1,0,0,35,1,0,Experienced,0.0,0.0
68,3,0,13,3,11,1,1,1,0,0,35,1,1,Senior,0.0,0.0
32,3,3,9,0,7,5,0,0,0,0,40,1,0,Middle-aged,0.0,0.0
39,3,5,5,0,5,0,1,1,0,0,43,0,0,Middle-aged,0.0,0.0
37,3,1,12,2,3,1,1,0,0,0,48,1,0,Middle-aged,0.0,0.0
29,3,3,9,1,7,3,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
44,3,3,9,0,4,0,0,1,0,0,40,1,0,Experienced,0.0,0.0
46,3,4,15,0,9,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
40,5,5,5,0,2,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
19,7,3,9,1,14,3,0,1,0,0,35,1,0,Young,0.0,0.0
65,7,3,9,0,14,0,1,1,2414,0,30,1,0,Senior,1.5474358974358975,1.5474358974358975
52,1,0,13,0,0,5,1,0,0,0,40,1,1,Experienced,0.0,0.0
40,3,0,13,0,3,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
61,3,5,5,2,7,1,1,1,0,0,40,1,0,Senior,0.0,0.0
30,3,3,9,0,3,0,1,1,0,0,50,1,0,Middle-aged,0.0,0.0
61,5,5,7,0,7,0,1,1,0,0,40,1,0,Senior,0.0,0.0
32,1,0,13,0,9,0,1,1,0,0,65,1,1,Middle-aged,0.0,0.0
32,3,1,12,1,0,1,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
32,5,0,13,2,9,2,1,1,0,0,35,1,1,Middle-aged,0.0,0.0
37,3,3,9,2,11,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
53,3,5,7,0,2,0,1,1,0,0,45,1,0,Experienced,0.0,0.0
51,4,4,14,0,11,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
29,3,1,11,1,11,1,0,1,0,0,45,1,0,Middle-aged,0.0,0.0
48,3,3,9,0,6,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
69,3,3,9,1,13,1,1,1,15831,0,40,1,1,Senior,7.611057692307693,7.611057692307693
28,3,4,14,1,12,1,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
55,1,0,13,3,9,1,1,0,0,0,40,1,1,Experienced,0.0,0.0
45,3,1,11,0,2,0,1,1,15024,0,40,1,1,Experienced,7.223076923076923,7.223076923076923
18,3,1,10,1,7,3,1,0,0,0,20,1,0,Young,0.0,0.0
60,3,5,4,0,2,0,1,1,0,0,40,1,0,Senior,0.0,0.0
38,3,3,9,2,6,4,1,1,0,0,40,0,0,Middle-aged,0.0,0.0
19,3,1,10,1,0,3,1,1,0,0,10,1,0,Young,0.0,0.0
18,3,5,7,1,2,3,1,1,0,0,25,1,0,Young,0.0,0.0
33,3,1,10,0,7,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
33,3,1,10,2,12,4,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
29,3,4,14,1,9,1,1,0,0,0,45,1,0,Middle-aged,0.0,0.0
37,3,1,10,0,11,0,1,1,0,0,45,1,0,Middle-aged,0.0,0.0
50,3,3,9,0,13,0,1,1,0,0,50,1,1,Experienced,0.0,0.0
19,7,1,10,1,14,3,1,1,0,0,10,1,0,Young,0.0,0.0
43,7,0,13,0,14,5,1,0,0,0,7,1,1,Experienced,0.0,0.0
23,3,1,10,1,7,3,1,0,0,0,35,1,0,Young,0.0,0.0
47,3,5,4,0,2,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
21,3,1,10,1,12,3,1,1,0,0,35,1,0,Young,0.0,0.0
19,3,1,10,1,7,3,1,0,0,0,12,1,0,Young,0.0,0.0
47,1,0,13,0,9,5,1,0,0,0,50,1,1,Experienced,0.0,0.0
36,0,4,14,0,9,0,1,1,0,0,40,1,1,Middle-aged,0.0,0.0
65,3,3,9,0,12,0,1,1,0,0,40,1,1,Senior,0.0,0.0
35,3,5,7,1,2,3,1,1,6849,0,40,1,0,Middle-aged,3.2927884615384615,3.2927884615384615
50,3,5,5,0,6,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
20,3,1,10,1,11,3,1,0,0,0,6,1,0,Young,0.0,0.0
17,3,5,7,1,0,3,1,0,0,0,16,1,0,Young,0.0,0.0
57,7,1,10,2,14,1,1,0,0,0,40,1,0,Experienced,0.0,0.0
53,5,0,13,0,9,0,1,1,0,0,50,1,0,Experienced,0.0,0.0
47,4,0,13,0,11,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
62,4,4,14,0,11,0,1,1,0,0,35,1,0,Senior,0.0,0.0
35,3,3,9,2,7,1,0,1,0,0,40,1,0,Middle-aged,0.0,0.0
27,3,0,13,1,0,1,1,0,0,0,43,1,0,Middle-aged,0.0,0.0
23,3,3,9,1,12,3,1,1,0,0,50,1,0,Young,0.0,0.0
39,3,1,11,2,0,4,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
25,3,0,13,0,0,5,0,0,0,0,38,1,0,Middle-aged,0.0,0.0
24,3,1,10,1,3,1,0,0,0,0,20,1,0,Young,0.0,0.0
23,3,3,9,0,7,0,1,1,0,0,40,1,0,Young,0.0,0.0
29,3,0,13,0,9,5,1,0,0,0,35,1,1,Middle-aged,0.0,0.0
30,3,0,13,0,9,5,1,0,0,0,38,1,0,Middle-aged,0.0,0.0
34,3,3,9,2,2,1,1,1,0,0,45,0,0,Middle-aged,0.0,0.0
32,3,5,6,2,2,4,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
20,3,1,11,1,11,1,0,0,0,0,35,1,0,Young,0.0,0.0
38,6,0,13,0,9,0,1,1,0,0,45,1,1,Middle-aged,0.0,0.0
18,3,5,8,1,7,3,1,0,0,0,20,1,0,Young,0.0,0.0
41,3,5,5,0,2,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
21,3,1,11,1,7,1,1,0,0,0,50,1,0,Young,0.0,0.0
36,6,3,9,0,10,0,1,1,0,0,48,1,1,Middle-aged,0.0,0.0
61,3,1,10,2,7,1,1,0,0,0,30,1,0,Senior,0.0,0.0
30,3,1,10,0,6,0,1,1,0,0,48,1,0,Middle-aged,0.0,0.0
26,3,1,10,0,0,0,1,1,0,0,40,1,1,Middle-aged,0.0,0.0
27,3,0,13,0,12,5,1,0,0,0,40,1,1,Middle-aged,0.0,0.0
45,3,3,9,0,6,0,1,1,0,0,45,1,1,Experienced,0.0,0.0
47,3,3,9,2,0,1,1,0,0,0,38,1,0,Experienced,0.0,0.0
29,3,3,9,1,0,1,1,0,0,0,55,1,0,Middle-aged,0.0,0.0
51,4,3,9,0,3,0,1,1,0,0,70,1,1,Experienced,0.0,0.0
34,1,1,12,0,9,0,1,1,0,0,60,1,0,Middle-aged,0.0,0.0
42,5,3,9,0,11,0,1,1,3908,0,45,1,0,Experienced,1.6700854700854701,1.6700854700854701
26,3,5,3,1,4,2,0,1,0,0,40,0,0,Middle-aged,0.0,0.0
20,6,1,10,1,5,1,1,1,0,0,15,1,0,Young,0.0,0.0
43,3,1,12,1,9,1,1,1,0,0,50,1,1,Experienced,0.0,0.0
20,3,1,10,1,7,3,1,0,0,0,20,1,0,Young,0.0,0.0
27,3,3,9,0,3,0,1,1,0,0,50,1,0,Middle-aged,0.0,0.0
46,0,1,10,0,2,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
39,3,3,9,1,13,3,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
33,3,1,10,1,0,1,1,1,0,0,49,1,0,Middle-aged,0.0,0.0
42,3,1,11,0,0,0,1,1,0,0,32,1,0,Experienced,0.0,0.0
23,3,3,9,1,0,3,1,1,0,0,25,1,0,Young,0.0,0.0
29,3,0,13,0,3,5,1,0,0,0,42,1,1,Middle-aged,0.0,0.0
27,3,3,9,1,13,3,1,1,0,0,60,1,0,Middle-aged,0.0,0.0
43,5,3,9,2,2,3,1,1,0,0,35,1,0,Experienced,0.0,0.0
23,3,1,10,1,5,1,1,1,0,0,40,1,0,Young,0.0,0.0
40,1,4,14,2,9,4,1,0,0,0,44,1,0,Experienced,0.0,0.0
35,1,1,10,0,10,0,1,1,0,0,61,1,1,Middle-aged,0.0,0.0
30,3,3,9,1,11,2,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
59,3,5,7,0,13,0,0,1,0,0,40,1,0,Experienced,0.0,0.0
65,5,1,10,0,3,0,1,1,2290,0,40,1,0,Senior,1.1009615384615385,1.1009615384615385
28,3,4,14,0,9,0,1,1,0,0,60,1,0,Middle-aged,0.0,0.0
79,3,0,13,0,11,0,1,1,0,0,40,1,0,Senior,0.0,0.0
43,1,4,14,0,9,5,0,0,0,0,35,1,1,Experienced,0.0,0.0
54,3,5,4,0,6,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
27,3,3,9,0,5,0,1,1,0,0,62,1,0,Middle-aged,0.0,0.0
30,3,0,13,0,9,0,1,1,15024,0,35,1,1,Middle-aged,8.254945054945056,8.254945054945056
22,7,0,13,1,14,3,0,0,0,0,15,0,0,Young,0.0,0.0
34,3,3,9,1,7,4,1,0,0,0,65,1,0,Middle-aged,0.0,0.0
28,3,5,5,0,11,0,1,1,4508,0,40,1,0,Middle-aged,2.167307692307692,2.167307692307692
18,3,3,9,1,0,3,1,0,0,0,40,1,0,Young,0.0,0.0
46,3,1,10,0,2,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
23,3,3,9,1,0,3,1,0,0,0,35,1,0,Young,0.0,0.0
77,7,1,10,0,14,0,1,1,0,0,6,1,0,Senior,0.0,0.0
48,3,1,10,2,3,1,1,1,0,0,50,1,1,Experienced,0.0,0.0
29,3,0,13,1,9,1,1,1,0,0,50,1,0,Middle-aged,0.0,0.0
41,3,5,7,2,5,4,1,0,0,0,40,1,0,Experienced,0.0,0.0
41,3,5,5,2,7,1,1,1,0,0,40,1,0,Experienced,0.0,0.0
34,3,1,12,0,9,0,1,1,0,0,55,1,0,Middle-aged,0.0,0.0
49,5,1,12,2,11,1,1,1,0,0,50,1,0,Experienced,0.0,0.0
49,3,3,9,2,11,4,1,1,0,0,50,1,0,Experienced,0.0,0.0
30,3,3,9,1,5,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
28,3,0,13,1,11,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
62,6,0,13,0,3,0,1,1,0,0,40,1,0,Senior,0.0,0.0
41,3,1,10,0,9,0,1,1,0,0,52,1,0,Experienced,0.0,0.0
20,3,1,10,1,2,1,1,1,0,0,40,1,0,Young,0.0,0.0
30,3,0,13,1,12,1,1,1,0,0,60,0,0,Middle-aged,0.0,0.0
